Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
451,4,3,17673,1,3,2,0,4,1,2,7,5,1975,1975,1,0,0,1,3,655,0,878,1533,1,0,1533,1,0,2,0,2,1,3,5,2,0,2,576,2,54,0,0,0,0,0,2,2006,2,5,280000
452,9,3,9303,1,3,3,0,0,0,5,6,5,1996,1997,1,42,3,2,1,742,0,130,872,1,0,1756,1,0,2,1,3,1,0,7,0,4,2,422,2,122,0,0,0,0,0,5,2007,2,5,204000
453,9,1,9000,1,2,3,0,4,0,5,8,5,2008,2008,1,0,3,2,3,0,0,768,768,1,0,1590,0,0,2,1,3,1,3,6,0,4,2,676,2,30,0,0,0,0,0,6,2009,2,5,210000
454,14,3,9297,1,2,3,0,4,0,2,5,5,1976,1976,1,0,0,1,0,1606,0,122,1728,1,0,1728,2,0,2,0,4,1,0,8,0,4,2,560,2,0,0,0,0,0,0,5,2006,2,3,188000
455,4,3,9600,1,2,3,0,4,0,2,7,6,1973,1973,1,320,0,1,0,916,0,326,1242,1,0,1242,0,0,1,1,3,1,0,6,1,0,2,528,2,0,0,0,0,0,0,11,2007,2,5,175500
456,10,4,4571,1,2,3,0,4,0,5,5,5,1916,1950,1,0,0,0,0,0,0,624,624,0,0,1344,0,0,1,0,4,1,0,7,0,4,3,513,2,0,0,0,0,0,0,8,2008,3,0,98000
457,4,3,17673,1,3,2,0,1,1,2,4,6,1954,1994,1,0,0,1,3,1116,0,248,1364,1,0,1663,1,0,1,0,2,1,3,6,2,3,2,529,2,137,0,0,0,0,0,7,2008,2,5,256000
458,10,4,5100,1,2,3,0,4,0,5,8,7,1925,1996,1,0,0,2,0,0,0,588,588,1,0,1666,0,0,1,0,3,1,3,7,1,3,1,228,2,63,0,0,0,0,0,6,2008,2,5,161000
459,8,3,7015,1,3,0,0,0,0,0,5,4,1950,1950,0,161,0,1,0,185,0,524,709,1,0,1203,1,0,1,0,3,1,3,5,1,0,1,352,2,0,0,0,0,0,0,5,2009,2,5,110000
460,9,1,8004,1,3,3,0,4,0,5,8,5,2009,2009,2,110,3,2,3,544,0,288,832,1,0,1935,1,0,2,1,3,1,0,8,0,4,2,552,2,150,0,0,0,0,0,2,2009,7,4,263435
461,10,3,7200,1,2,3,0,4,0,5,7,7,1936,2007,1,0,3,2,3,350,0,0,560,1,0,1135,1,0,1,0,3,1,3,6,0,4,2,576,2,0,0,0,0,0,0,0,2009,2,5,155000
462,4,3,8281,1,3,3,0,4,0,2,5,5,1965,1965,1,0,0,1,0,553,0,0,864,1,0,864,0,0,1,0,3,1,0,5,1,5,1,360,2,0,0,0,0,0,0,2,2009,2,5,62383
463,10,3,11988,1,3,1,0,4,1,5,6,7,1934,1995,1,0,0,1,0,326,0,389,715,1,0,1660,0,0,1,1,3,1,0,6,1,3,1,240,2,0,0,0,0,0,0,1,2008,2,5,188700
464,4,3,8430,1,2,1,0,4,1,2,5,5,1978,1978,1,136,0,1,3,616,0,424,1040,1,0,1040,0,0,2,0,3,1,0,5,0,4,0,0,2,0,0,0,0,0,0,1,2009,2,5,124000
465,0,4,3072,1,2,3,0,4,0,2,7,5,2004,2004,1,18,3,2,3,0,0,1375,1375,1,0,1414,0,0,2,0,2,1,3,6,1,0,2,398,2,20,0,0,0,0,0,8,2006,2,5,178740
466,4,3,10628,1,2,3,0,4,0,2,7,5,1970,1970,1,0,0,1,0,778,0,499,1277,1,0,1277,1,0,1,0,2,1,0,5,1,5,2,526,2,0,0,0,0,0,0,0,2007,2,5,167000
467,10,3,9480,1,2,3,0,4,0,5,5,7,1942,1995,2,224,0,1,0,386,0,342,728,1,0,1644,0,0,1,1,3,1,3,7,2,3,1,312,2,0,0,0,0,0,0,6,2007,2,5,146500
468,4,3,11428,1,3,3,0,4,0,2,8,5,2006,2006,2,248,3,2,3,0,0,1626,1626,1,0,1634,0,0,2,0,3,1,3,7,1,3,3,866,2,44,0,0,0,0,0,8,2007,2,5,250000
469,9,3,9291,1,3,3,0,0,0,5,6,5,1993,1993,1,120,3,2,3,426,0,406,832,1,0,1710,0,0,2,1,3,1,3,7,0,4,2,506,2,70,0,0,0,0,0,6,2008,2,5,187000
470,0,3,6820,1,3,3,0,0,0,2,8,5,1985,1985,1,0,3,2,3,368,0,0,1488,1,0,1502,1,0,1,1,1,1,3,4,0,4,2,528,2,54,0,0,0,0,0,6,2010,2,5,212000
471,9,3,11952,1,2,3,0,4,0,5,7,6,1977,1977,1,0,0,1,3,0,0,808,808,1,0,1969,0,0,2,1,3,1,0,8,1,3,2,534,2,0,0,0,0,0,0,9,2007,2,5,190000
472,2,4,3675,1,2,3,0,4,0,7,6,5,2005,2005,1,80,0,2,3,459,0,88,547,1,0,1072,1,0,1,0,2,1,0,5,0,4,2,525,2,28,0,0,0,0,0,6,2008,2,5,148000
474,0,3,5330,1,2,3,0,4,0,2,8,5,2000,2000,1,0,3,2,3,1196,0,298,1494,1,0,1652,1,0,2,0,2,1,1,6,0,4,2,499,2,48,0,0,0,0,0,1,2007,2,5,251000
475,4,3,8480,1,2,3,0,0,0,2,5,6,1963,1963,1,0,0,1,0,630,0,340,970,1,0,970,1,0,1,0,2,1,0,5,0,4,2,624,2,24,0,0,0,0,0,5,2007,2,5,132500
476,4,3,13125,1,2,3,0,4,1,2,6,5,1997,1998,1,215,0,2,3,994,0,484,1478,1,0,1493,1,0,2,0,3,1,3,7,1,0,2,508,2,39,0,0,0,0,0,0,2008,2,5,208900
478,4,3,10637,1,2,3,0,4,0,2,8,5,2007,2008,2,336,3,2,1,1288,0,417,1705,1,0,1718,1,0,2,0,3,1,3,7,1,3,3,826,2,44,0,0,0,0,0,11,2009,2,5,297000
479,5,4,5925,1,2,0,0,4,0,2,4,7,1937,2000,0,410,0,0,2,168,0,739,907,1,0,1131,0,0,1,0,2,1,0,7,0,4,2,672,2,72,0,0,0,0,0,7,2007,2,2,89471
482,10,4,2500,1,2,3,0,0,0,5,7,7,1915,2005,1,0,3,2,0,299,0,611,910,1,0,1826,1,0,1,1,4,1,1,7,1,3,1,164,2,0,0,0,0,0,0,6,2009,2,5,155000
483,0,4,4500,1,2,3,0,2,0,2,6,5,1998,1998,1,116,0,2,1,897,0,319,1216,1,0,1216,1,0,2,0,2,1,0,5,0,4,2,402,2,125,0,0,0,0,0,8,2006,2,5,164000
484,4,3,7758,1,3,3,0,0,0,2,5,7,1962,2001,1,0,0,1,0,588,0,411,999,1,0,999,1,0,1,0,3,1,3,6,0,4,1,264,2,132,0,0,0,0,0,7,2007,2,5,132500
485,4,3,9600,1,2,3,0,4,0,2,5,7,1950,2007,1,0,3,1,0,607,0,506,1113,1,0,1113,0,0,1,0,3,1,3,5,1,3,1,264,2,80,0,0,0,0,0,5,2009,2,5,147000
486,4,3,10289,1,2,3,0,4,0,2,5,7,1965,1965,1,168,0,1,0,836,0,237,1073,1,0,1073,1,0,1,1,3,1,0,6,0,4,2,515,2,0,0,0,0,0,0,6,2007,2,5,156000
487,4,3,12243,1,3,3,0,4,0,2,5,6,1971,1971,1,0,0,1,3,998,0,486,1484,1,0,1484,0,0,2,0,3,1,0,7,1,0,2,487,2,0,0,0,0,0,0,3,2007,2,5,175000
488,3,3,10800,1,2,3,0,0,0,0,5,4,1900,1970,1,0,0,1,0,664,0,290,954,0,0,2414,0,0,2,0,3,1,0,10,1,3,2,520,0,0,0,0,0,0,0,8,2006,4,5,160000
489,2,4,1526,1,2,3,0,4,0,6,4,7,1970,2002,1,0,0,1,3,515,0,115,630,1,0,630,1,0,1,0,1,1,3,3,0,4,1,286,2,0,0,0,0,0,0,8,2009,2,5,86000
490,1,4,2665,1,2,3,0,4,0,5,5,6,1976,1976,1,0,0,2,3,0,0,264,264,1,0,1304,0,0,1,1,3,1,0,4,1,3,1,336,2,24,0,0,0,0,0,6,2008,2,5,115000
491,8,3,9490,1,2,3,0,4,0,0,6,7,1941,1950,1,0,0,1,0,403,0,238,806,1,0,1578,1,0,1,0,3,1,2,5,2,0,1,240,2,0,0,0,0,0,0,1,2006,2,5,133000
492,9,3,15578,1,3,3,0,0,0,5,6,5,2006,2006,1,0,3,2,3,0,0,728,728,1,0,1456,0,0,2,1,3,1,0,8,0,4,2,429,2,0,0,0,0,0,0,8,2006,7,4,172785
493,4,3,7931,1,2,3,0,4,0,2,5,6,1960,1960,1,0,0,1,0,374,0,363,1269,1,0,1269,0,0,1,1,3,1,0,6,1,2,1,308,2,0,0,0,0,0,0,6,2008,2,5,155000
494,5,4,5784,1,2,3,0,4,0,2,5,7,1938,1996,1,0,0,0,2,0,0,190,190,1,0,886,0,0,1,0,2,1,0,4,0,4,1,273,2,20,0,0,0,0,0,2,2009,2,5,91300
497,8,3,9120,1,2,3,0,4,0,0,7,6,1925,1950,1,0,0,2,0,329,0,697,1026,1,0,1820,1,0,2,0,4,1,0,8,0,4,1,240,0,100,0,0,0,0,0,6,2008,2,5,184000
498,4,3,7800,1,2,3,0,4,0,2,5,7,1967,2004,1,89,0,2,0,450,0,414,864,1,0,899,0,0,1,0,3,1,3,5,0,4,1,288,2,0,0,0,0,0,0,6,2009,2,5,130000
500,1,4,1890,1,2,3,0,4,0,5,6,5,1973,1973,1,285,0,1,0,356,0,316,672,1,0,1218,0,0,1,1,3,1,0,7,0,4,1,264,2,28,0,0,0,0,0,8,2007,2,5,113000
501,9,1,9803,1,2,3,0,4,0,5,7,5,2005,2005,1,0,3,2,3,400,0,466,866,1,0,1768,0,0,2,1,3,1,3,7,0,4,2,603,2,108,0,0,0,0,0,3,2008,2,5,226700
502,4,3,9170,1,2,3,0,0,0,2,5,7,1965,1965,1,0,0,1,0,698,0,420,1214,1,0,1214,1,0,1,0,2,1,0,6,0,4,2,461,2,0,0,0,0,0,0,0,2007,2,5,140000
503,4,3,15602,1,3,3,0,4,0,2,7,7,1959,1997,1,0,0,1,0,1247,0,254,1501,1,0,1801,1,0,2,0,1,1,0,6,2,0,2,484,2,54,0,0,0,0,0,7,2010,2,5,289000
504,1,3,2308,1,2,3,0,4,0,5,6,5,1974,1974,1,0,0,1,0,257,0,103,855,1,0,1322,0,0,2,1,3,1,0,6,1,2,2,440,2,0,0,0,0,0,0,6,2009,2,5,147000
505,14,4,7596,1,2,3,0,4,0,5,5,5,1952,1952,1,360,0,1,0,0,0,960,960,1,0,1960,0,0,2,0,4,1,0,10,0,4,2,400,0,0,0,0,0,0,0,5,2009,3,5,124500
506,9,3,9554,1,3,3,0,4,0,5,8,5,1993,1994,1,125,3,2,3,380,0,397,777,1,0,1911,0,0,2,1,3,1,3,8,1,0,2,471,2,81,0,0,0,0,0,11,2006,2,5,215000
507,4,1,7862,1,3,3,0,4,0,2,6,5,2009,2009,1,0,3,2,3,27,0,1191,1218,1,0,1218,0,0,2,0,2,1,3,4,0,4,2,676,2,102,0,0,0,0,0,11,2009,7,4,208300
508,10,4,9600,1,2,3,0,4,0,5,7,7,1928,2005,1,0,0,0,0,141,0,548,689,1,0,1378,0,0,2,0,3,1,3,7,1,3,2,360,0,0,0,0,0,0,0,10,2008,2,5,161000
509,4,3,9600,1,2,3,0,0,0,2,5,6,1959,1959,1,132,0,1,0,991,0,50,1041,1,0,1041,1,0,1,0,3,1,0,6,0,4,1,270,2,88,0,0,0,0,0,5,2009,2,5,124500
510,4,3,14559,1,2,3,0,4,0,2,5,7,1951,2000,0,70,3,1,0,650,0,178,1008,1,0,1363,1,0,1,0,2,1,0,6,2,0,1,288,2,42,0,0,0,0,0,6,2009,2,5,164900
511,0,3,6792,1,3,3,0,4,0,2,7,5,2005,2006,2,94,3,2,3,0,0,1368,1368,1,0,1368,0,0,2,0,2,1,3,6,1,3,2,474,2,35,0,0,0,0,0,7,2006,7,4,202665
512,4,3,9100,1,2,3,0,0,0,2,5,5,1958,1958,1,0,0,1,0,521,0,169,864,1,0,864,1,0,1,0,3,1,0,5,0,4,2,624,2,0,0,0,0,0,0,5,2006,2,5,129900
513,4,3,9187,1,2,0,0,0,0,2,6,5,1983,1983,1,0,0,2,0,336,0,748,1084,1,0,1080,0,0,1,1,3,1,0,5,0,4,2,484,2,0,0,0,0,0,0,6,2007,2,5,134000
514,7,3,10594,1,2,3,0,4,0,1,5,5,1926,1950,1,0,0,0,0,0,0,768,768,0,0,789,0,0,1,0,2,1,0,5,0,4,1,200,2,0,0,0,0,0,0,6,2007,2,5,96500
516,12,3,10448,1,3,3,0,0,0,7,6,6,1972,1972,1,333,0,1,0,0,0,689,689,1,0,2119,0,0,2,1,3,1,0,7,1,0,2,583,2,104,0,0,0,0,0,1,2009,3,0,158000
517,9,3,10208,1,3,3,0,4,0,5,7,5,1996,1997,1,410,3,2,3,0,0,1264,1264,1,0,2344,0,0,2,1,3,1,3,7,1,0,3,889,2,0,0,0,0,0,0,5,2009,2,5,265000
518,9,3,9531,1,3,3,0,1,0,5,6,5,1998,1998,1,0,0,2,3,706,0,88,794,1,0,1796,1,0,2,1,3,1,0,7,0,4,2,546,2,36,0,0,0,0,0,8,2007,2,5,211000
519,10,3,10918,1,2,3,0,4,0,5,7,7,1926,2004,1,0,3,0,3,0,0,1276,1276,1,0,2080,0,0,1,1,3,1,3,9,2,3,1,282,2,0,0,0,0,0,0,6,2009,2,5,234000
521,4,3,11988,1,3,3,0,0,0,2,6,6,1957,1957,1,0,0,1,0,777,0,467,1244,1,0,1244,0,0,1,1,3,1,0,6,2,3,1,336,2,40,0,0,0,0,0,8,2007,2,5,150000
522,8,4,5000,1,2,3,0,0,0,0,6,7,1947,1950,1,0,0,1,0,399,0,605,1004,1,0,1664,0,0,2,0,3,1,0,7,2,3,2,420,2,24,0,0,0,0,0,10,2006,2,5,159000
524,9,3,11787,1,3,3,0,4,0,5,7,5,1996,1997,1,410,3,2,3,719,0,660,1379,1,0,2398,1,0,2,1,3,1,3,8,1,0,3,834,2,60,0,0,0,0,0,1,2007,2,5,315750
525,4,1,7500,1,2,3,0,4,0,2,7,5,2005,2005,1,0,3,2,3,0,0,1257,1257,1,0,1266,0,0,2,0,3,1,3,6,1,0,2,453,2,144,0,0,0,0,0,0,2006,2,5,176000
526,4,3,13300,1,2,3,0,4,0,2,5,7,1956,2000,1,0,0,1,3,377,0,551,928,1,0,928,0,0,1,0,2,1,0,4,0,4,1,252,2,0,0,0,0,0,0,6,2007,2,5,132000
528,5,3,9098,1,3,3,0,4,0,2,4,7,1920,2002,1,0,0,0,0,348,0,180,528,1,0,605,1,0,1,0,2,1,0,5,0,4,0,0,0,0,0,0,0,0,0,5,2007,2,5,86000
530,12,3,10200,1,2,3,0,4,0,7,6,5,1988,1989,1,219,3,1,3,783,0,678,1461,1,0,1509,1,0,2,0,3,1,3,5,1,2,2,600,2,0,0,0,0,0,0,1,2008,2,0,175000
531,10,4,6155,1,3,3,0,3,0,5,6,7,1920,1999,1,0,0,0,2,0,0,611,611,1,0,1362,0,0,2,0,3,1,0,6,0,4,2,502,2,0,0,0,0,0,0,6,2008,2,5,128000
534,9,3,9056,1,3,3,0,4,0,5,8,5,2004,2004,1,0,3,2,1,0,0,707,707,1,0,1414,0,0,2,1,3,1,3,6,1,3,2,403,2,35,0,0,0,0,0,10,2006,2,5,178000
535,3,3,7000,1,2,3,0,4,0,5,5,7,1910,1991,1,0,0,1,3,969,0,148,1117,1,0,1347,1,0,1,0,3,1,0,5,0,4,0,0,0,0,0,0,0,0,0,4,2008,2,5,107500
536,9,3,8924,1,3,3,0,1,0,5,7,5,1998,1999,1,0,0,2,3,0,0,880,880,1,0,1724,0,0,2,1,3,1,3,8,0,4,2,527,2,155,0,0,0,0,0,5,2008,2,5,188000
537,4,3,12735,1,3,3,0,2,0,2,4,5,1972,1972,1,0,0,1,0,600,0,264,864,1,0,864,0,0,1,0,3,1,0,5,0,4,2,576,2,0,0,0,0,0,0,0,2008,3,5,111250
538,4,3,11553,1,3,3,0,4,0,2,5,5,1968,1968,1,188,0,1,0,673,0,378,1051,1,0,1159,0,0,1,1,3,1,0,7,1,2,1,336,2,0,0,0,0,0,0,5,2006,2,5,158000
539,4,3,11423,1,2,3,0,4,0,2,8,5,2001,2002,1,410,3,2,3,1358,0,223,1581,1,0,1601,1,0,2,0,3,1,3,6,1,0,2,670,2,0,0,0,0,0,0,8,2010,2,5,272000
540,4,3,14601,1,2,3,0,4,0,2,9,5,2006,2006,1,410,1,2,1,1260,0,578,1838,1,0,1838,1,0,2,0,2,1,1,8,1,3,3,765,2,68,0,0,0,0,0,7,2009,2,5,315000
541,9,3,11000,1,2,3,0,2,0,5,8,5,2000,2000,1,72,3,2,3,0,0,969,969,1,0,2285,0,0,2,1,4,1,3,8,1,0,3,648,2,56,0,0,0,0,0,6,2007,2,5,248000
542,4,3,10140,1,2,3,0,4,0,2,7,5,1998,1999,1,0,3,2,1,144,0,379,1650,1,0,1680,1,0,2,0,3,1,3,7,1,0,2,583,2,73,0,0,0,0,0,6,2009,2,5,213250
543,0,2,4058,1,2,3,0,4,0,6,7,5,1998,1998,1,182,0,2,3,584,0,0,723,1,0,767,1,0,1,0,1,1,0,4,0,4,1,367,2,40,0,0,0,0,0,6,2007,2,5,133000
544,9,3,17104,1,3,3,0,4,0,5,7,5,2006,2006,1,0,3,2,3,554,0,100,654,1,0,1496,1,0,2,1,3,1,3,7,1,3,2,426,2,24,0,0,0,0,0,11,2006,7,4,179665
545,8,3,13837,1,3,3,0,0,0,0,7,5,1988,1988,1,178,3,2,3,1002,0,0,1204,1,0,2183,0,0,2,1,4,1,3,9,0,4,3,786,2,0,0,0,0,0,0,3,2006,2,5,229000
546,8,3,8737,1,3,0,0,4,0,0,6,7,1923,1950,1,0,0,0,3,300,0,765,1065,1,0,1635,0,0,1,1,3,1,0,6,1,3,2,440,2,38,0,0,0,0,0,8,2007,2,5,210000
547,13,3,7244,1,2,3,0,4,0,6,5,7,1970,1970,1,0,0,1,3,619,0,149,768,1,0,768,1,0,1,0,2,1,0,5,0,4,2,624,2,0,0,0,0,0,0,0,2007,2,5,129500
548,4,4,8235,1,3,1,0,4,0,2,5,7,1955,1995,1,0,0,1,0,180,0,0,825,1,0,825,1,0,1,0,2,1,0,4,0,4,2,720,2,50,0,0,0,0,0,6,2008,2,5,125000
550,0,3,4043,1,2,3,0,4,0,2,6,6,1977,1977,1,0,0,1,3,559,0,510,1069,1,0,1069,0,0,2,0,2,1,0,4,0,4,2,440,2,55,0,0,0,0,0,10,2008,3,0,140000
551,4,4,6000,1,2,3,0,4,0,2,5,6,1957,1957,1,0,0,1,0,308,0,620,928,1,0,928,0,0,1,0,3,1,0,5,0,4,1,288,2,0,0,0,0,0,0,6,2008,2,5,112500
552,4,3,11146,1,3,3,0,4,0,2,8,5,2006,2006,2,250,3,2,1,0,0,1685,1709,1,0,1717,0,0,2,0,3,1,3,7,1,3,3,908,2,39,0,0,0,0,0,5,2009,2,5,255500
554,9,3,10625,1,2,3,0,4,0,5,7,5,2003,2004,1,292,3,2,3,866,0,132,998,1,0,2046,1,0,2,1,3,1,3,8,1,3,3,871,2,62,0,0,0,0,0,1,2008,2,5,284000
555,7,4,6380,1,2,3,0,4,0,1,5,6,1922,1950,1,0,0,0,0,0,0,993,993,1,0,1048,0,0,1,0,2,1,0,5,1,3,1,280,2,0,0,0,0,0,0,1,2006,2,5,113000
556,4,3,14850,1,3,3,0,4,0,2,5,5,1957,1957,1,0,0,1,0,895,0,197,1092,1,0,1092,1,0,1,0,2,1,0,6,1,0,1,299,2,0,0,0,0,0,0,8,2006,2,5,141000
557,8,0,11040,1,2,2,0,4,1,0,4,6,1920,1950,1,0,0,1,0,637,0,0,637,1,0,1336,0,0,1,1,3,1,0,7,0,4,1,570,2,47,0,0,0,0,0,11,2006,3,5,108000
558,9,3,17673,1,1,1,0,2,0,5,7,5,1996,1997,1,0,0,2,3,604,0,125,729,1,0,1446,0,0,2,1,3,1,0,6,1,0,2,406,2,22,0,0,0,0,0,1,2008,2,5,175000
559,0,3,3196,1,2,3,0,4,0,2,7,5,2003,2004,1,18,3,2,3,0,0,1374,1374,1,0,1557,0,0,2,0,2,1,3,7,1,0,2,420,2,20,0,0,0,0,0,10,2006,2,5,234000
560,4,3,11341,1,3,3,0,4,0,2,5,6,1957,1996,1,180,0,1,3,1302,0,90,1392,1,0,1392,1,0,1,1,3,1,0,5,1,3,2,528,2,0,0,0,0,0,0,8,2010,2,5,121500
561,4,3,10010,1,2,3,0,4,1,2,5,5,1974,1975,1,0,0,1,3,1071,0,195,1389,1,0,1389,1,0,1,0,2,1,0,6,1,0,2,418,2,38,0,0,0,0,0,0,2006,2,5,170000
562,5,3,13907,1,2,3,0,4,0,2,5,6,1940,1969,1,0,0,1,0,290,0,706,996,1,0,996,1,0,1,0,3,1,0,6,1,3,0,0,2,0,0,0,0,0,0,5,2008,2,5,108000
563,8,3,17673,1,2,3,0,4,0,0,6,7,1918,1950,1,0,0,0,3,0,0,1163,1163,1,0,1674,0,0,2,0,4,1,0,8,1,3,2,396,0,36,0,0,0,0,0,5,2008,2,5,185000
564,9,3,13346,1,3,3,0,1,0,5,7,5,1992,2000,1,0,3,2,3,728,0,367,1095,1,0,2295,1,0,2,1,4,1,3,9,1,0,2,590,2,40,0,0,0,0,0,5,2006,2,5,268000
565,10,3,6858,1,2,0,0,0,0,5,6,4,1915,1950,1,0,0,2,3,0,0,806,806,0,0,1647,1,0,1,1,4,1,2,6,0,4,1,216,2,66,0,0,0,0,0,8,2010,2,5,128000
567,4,3,10171,1,3,3,0,4,0,2,7,5,2004,2004,1,168,3,2,3,2,0,1515,1517,1,0,1535,0,0,2,0,3,1,3,7,0,4,2,532,2,0,0,0,0,0,0,7,2010,2,5,214000
568,8,3,12327,1,3,2,0,4,1,0,8,7,1983,2009,1,0,3,1,3,1441,0,55,1496,1,0,2132,1,0,1,1,1,1,3,5,1,3,2,612,2,40,0,0,0,0,0,11,2009,2,5,316600
569,14,3,7032,1,3,3,0,0,0,6,5,5,1979,1979,1,0,0,1,3,943,0,0,943,1,0,943,1,0,1,0,2,1,0,4,2,0,2,600,2,0,0,0,0,0,0,2,2006,2,5,135960
570,14,3,13101,1,3,3,0,4,0,2,5,5,1965,1965,1,108,0,1,0,231,0,1497,1728,1,0,1728,0,0,2,0,4,1,0,10,0,4,2,576,2,0,0,0,0,0,0,9,2008,2,5,142600
571,4,3,7332,1,2,3,0,4,0,2,6,6,1959,1959,1,207,0,1,0,414,0,450,864,1,0,864,1,0,1,0,2,1,3,4,0,4,1,288,2,0,0,0,0,0,0,10,2006,2,0,120000
572,9,3,13159,1,3,1,0,0,0,5,7,5,2009,2009,1,0,0,2,1,0,0,846,846,1,0,1692,0,0,2,1,3,1,3,6,0,4,2,650,2,114,0,0,0,0,0,5,2009,7,4,224500
573,12,3,9967,1,3,3,0,4,0,7,7,5,2000,2000,1,0,0,2,3,0,0,384,384,1,0,1430,0,0,2,1,3,1,0,8,1,0,2,400,2,0,0,0,0,0,0,2,2007,2,5,170000
574,12,3,10500,1,2,3,0,2,0,7,5,7,1971,2005,1,82,0,1,0,349,0,23,372,1,0,1109,0,0,1,0,3,1,0,5,0,4,1,288,2,0,0,0,0,0,0,2,2007,2,5,139000
575,8,3,8480,1,2,3,0,4,0,0,5,5,1947,1950,1,0,0,1,0,442,0,390,832,1,0,1216,0,0,1,0,2,1,0,6,0,4,1,336,2,0,0,0,0,0,0,10,2008,3,0,118500
576,8,3,6292,1,2,3,0,4,0,0,7,7,1928,1950,1,0,0,0,0,0,0,861,861,1,0,1477,0,0,2,0,3,1,0,6,1,3,1,216,2,50,0,0,0,0,0,1,2009,2,5,145000
577,12,3,11777,1,3,3,0,4,0,7,5,6,1966,1966,1,97,0,1,0,328,0,285,1164,1,0,1320,1,0,1,0,3,1,0,6,2,2,2,564,2,68,0,0,0,0,0,8,2006,2,0,164500
578,1,1,3604,1,2,3,0,0,0,5,7,5,2007,2007,1,0,3,2,3,0,0,689,689,1,0,1392,0,0,2,0,2,1,3,5,0,4,2,540,2,102,0,0,0,0,0,3,2008,2,0,146000
579,8,4,12150,1,2,3,0,4,0,0,5,5,1954,1954,1,335,0,0,0,0,0,1050,1050,0,0,1795,0,0,2,0,4,1,0,7,0,4,1,352,2,0,0,0,0,0,0,9,2008,2,5,131500
580,4,3,14585,1,3,3,0,1,0,2,6,6,1960,1987,1,85,0,1,0,594,0,331,1144,1,0,1429,0,0,1,0,3,1,3,7,2,3,2,572,2,110,0,0,0,0,0,6,2007,2,5,181900
581,4,3,12704,1,2,3,0,4,0,2,8,5,2008,2009,1,306,1,2,1,0,0,1685,2042,1,0,2042,0,0,2,1,3,1,1,8,1,3,3,938,2,90,0,0,0,0,0,1,2009,7,4,253293
582,14,3,11841,0,2,3,0,4,0,6,6,5,1990,1990,1,104,0,1,3,816,0,0,816,1,0,816,1,0,1,0,3,1,0,5,0,4,0,0,2,32,0,0,0,0,0,8,2007,2,5,118500
584,8,4,6120,1,2,3,0,4,0,0,4,7,1935,1995,1,0,0,0,0,0,0,884,884,1,0,1573,0,0,1,0,3,1,3,6,0,4,1,240,2,0,0,0,0,0,0,5,2009,2,5,133000
586,5,3,10267,1,2,3,0,4,0,2,6,7,1918,2000,1,0,0,0,0,210,0,0,816,1,0,838,1,0,1,0,2,1,2,5,0,4,1,275,0,0,0,0,0,0,0,8,2008,2,5,130000
587,13,3,8740,1,3,3,0,4,0,6,5,6,1982,1982,1,0,0,1,0,672,0,168,840,1,0,860,1,0,1,0,2,1,0,4,0,4,2,528,2,0,0,0,0,0,0,5,2009,2,5,137000
588,4,3,17673,1,3,2,0,4,2,2,5,7,1968,2003,1,0,0,1,0,1324,0,113,1437,1,0,1473,2,0,1,0,1,1,1,5,2,3,1,452,2,48,0,0,0,0,0,6,2009,2,4,143000
589,6,4,9100,1,2,3,0,4,0,2,5,6,1930,1960,1,0,0,0,0,0,0,742,742,1,0,935,0,0,1,0,2,1,0,4,0,4,1,308,1,0,0,0,0,0,0,1,2008,2,5,79500
590,9,3,8320,1,2,3,0,4,0,5,7,5,2004,2004,1,0,3,2,3,490,0,280,770,1,0,1582,0,0,2,1,3,1,3,6,0,4,2,520,2,45,0,0,0,0,0,11,2008,2,5,185900
592,4,3,6600,1,2,3,0,4,0,2,5,7,1982,2003,1,0,0,2,0,816,0,0,816,1,0,816,1,0,1,0,2,1,0,4,0,4,2,816,2,0,0,0,0,0,0,6,2008,2,5,138000
593,0,4,4435,1,2,3,0,4,0,2,6,5,2003,2003,1,170,3,2,3,685,0,163,848,1,0,848,1,0,1,0,1,1,3,4,0,4,2,420,2,0,0,0,0,0,0,8,2009,2,5,140000
594,4,3,7990,1,3,3,0,4,0,2,5,6,1975,1975,1,0,0,1,3,0,0,924,924,1,0,924,0,0,1,0,3,1,0,5,0,4,1,280,2,0,0,0,0,0,0,0,2008,2,5,110000
596,10,4,3600,1,2,3,0,4,0,5,6,7,1910,1993,1,0,0,1,0,0,0,684,684,0,0,1368,0,0,1,0,3,1,0,7,0,4,1,216,0,158,0,0,0,0,0,10,2006,2,5,114504
